location,base_ts,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Gaigeturi,1719108000,1719212400,100.0,24.69,24.69,24.69,85.0,1006.0,4.6,235.0,0.0,0.0
Gaigeturi,1719108000,1719216000,100.0,24.55,24.55,24.55,86.0,1007.0,4.54,236.0,0.0,0.0
Gaigeturi,1719108000,1719219600,100.0,24.27,24.27,24.27,87.0,1007.0,4.19,240.0,0.0,0.0
Gaigeturi,1719108000,1719223200,100.0,23.98,23.98,23.98,88.0,1008.0,2.99,258.0,0.0,0.0
Gaigeturi,1719108000,1719226800,100.0,23.46,23.46,23.46,89.0,1008.0,2.42,306.0,0.0,0.0
Gaigeturi,1719108000,1719230400,100.0,23.21,23.21,23.21,88.0,1009.0,3.1,338.0,0.0,0.0
Gaigeturi,1719108000,1719234000,100.0,22.86,22.86,22.86,87.0,1009.0,3.09,346.0,0.0,0.0
Gaigeturi,1719108000,1719237600,100.0,22.66,22.66,22.66,85.0,1009.0,3.93,346.0,0.0,0.0
Gaigeturi,1719108000,1719241200,100.0,22.29,22.29,22.29,81.0,1010.0,4.41,343.0,0.0,0.0
Gaigeturi,1719194400,1719241200,100.0,22.9,22.9,22.9,90.0,1009.0,2.94,222.0,0.0,0.0
Gaigeturi,1719194400,1719244800,100.0,22.91,22.91,22.91,90.0,1009.0,2.94,207.0,0.0,0.0
Gaigeturi,1719194400,1719248400,100.0,22.7,22.7,22.7,91.0,1009.0,2.59,224.0,0.25,0.0
Gaigeturi,1719194400,1719252000,100.0,22.56,22.56,22.56,91.0,1009.0,1.6,236.0,0.48,0.0
Gaigeturi,1719194400,1719255600,100.0,22.56,22.56,22.56,89.0,1009.0,0.77,244.0,0.15,0.0
Gaigeturi,1719194400,1719259200,100.0,22.51,22.51,22.51,89.0,1009.0,0.59,228.0,0.15,0.0
Gaigeturi,1719194400,1719262800,100.0,22.38,22.38,22.38,88.0,1010.0,0.68,10.0,0.16,0.0
Gaigeturi,1719194400,1719266400,100.0,22.44,22.44,22.44,86.0,1011.0,0.33,51.0,0.0,0.0
Gaigeturi,1719194400,1719270000,100.0,22.44,22.44,22.44,85.0,1011.0,0.68,114.0,0.17,0.0
Gaigeturi,1719194400,1719273600,100.0,22.39,22.39,22.39,83.0,1011.0,0.51,332.0,0.15,0.0
Gaigeturi,1719194400,1719277200,100.0,22.46,22.46,22.46,81.0,1012.0,0.72,269.0,0.11,0.0
Gaigeturi,1719194400,1719280800,100.0,22.31,22.31,22.31,82.0,1012.0,1.19,247.0,0.13,0.0
Gaigeturi,1719194400,1719284400,100.0,22.21,22.21,22.21,85.0,1012.0,1.51,245.0,0.22,0.0
Gaigeturi,1719194400,1719288000,100.0,22.27,22.27,22.27,85.0,1012.0,2.04,266.0,0.14,0.0
Gaigeturi,1719194400,1719291600,100.0,22.29,22.29,22.29,85.0,1012.0,1.64,241.0,0.18,0.0
Gaigeturi,1719194400,1719295200,100.0,22.32,22.32,22.32,85.0,1013.0,2.15,230.0,0.14,0.0
Gaigeturi,1719194400,1719298800,100.0,22.25,22.25,22.25,86.0,1012.0,2.56,225.0,0.12,0.0
Gaigeturi,1719194400,1719302400,100.0,22.07,22.07,22.07,88.0,1012.0,2.75,221.0,0.0,0.0
Gaigeturi,1719194400,1719306000,100.0,22.15,22.15,22.15,88.0,1012.0,2.85,227.0,0.0,0.0
Gaigeturi,1719194400,1719309600,100.0,22.0,22.0,22.0,88.0,1013.0,3.8,221.0,0.0,0.0
Gaigeturi,1719194400,1719313200,100.0,21.75,21.75,21.75,89.0,1014.0,3.5,228.0,0.0,0.0
Gaigeturi,1719194400,1719316800,100.0,21.73,21.73,21.73,89.0,1014.0,3.38,223.0,0.0,0.0
Gaigeturi,1719194400,1719320400,100.0,21.67,21.67,21.67,89.0,1014.0,2.45,228.0,0.0,0.0
Gaigeturi,1719194400,1719324000,100.0,21.64,21.64,21.64,89.0,1014.0,2.54,215.0,0.0,0.0
Gaigeturi,1719194400,1719327600,100.0,21.63,21.63,21.63,89.0,1015.0,2.53,227.0,0.0,0.0
Gaigeturi,1719280800,1719327600,100.0,21.56,21.56,21.56,79.0,1014.0,1.58,257.0,0.0,0.0
Gaigeturi,1719280800,1719331200,100.0,21.53,21.53,21.53,78.0,1014.0,1.3,239.0,0.0,0.0
Gaigeturi,1719280800,1719334800,100.0,21.52,21.52,21.52,78.0,1014.0,1.3,220.0,0.0,0.0
Gaigeturi,1719280800,1719338400,100.0,21.48,21.48,21.48,77.0,1014.0,0.33,287.0,0.0,0.0
Gaigeturi,1719280800,1719342000,100.0,21.58,21.58,21.58,75.0,1014.0,0.31,294.0,0.0,0.0
Gaigeturi,1719280800,1719345600,100.0,21.81,21.81,21.81,73.0,1014.0,0.84,20.0,0.0,0.0
Gaigeturi,1719280800,1719349200,100.0,21.99,21.99,21.99,72.0,1014.0,1.69,35.0,0.0,0.0
Gaigeturi,1719280800,1719352800,100.0,22.11,22.11,22.11,70.0,1015.0,0.81,61.0,0.0,0.0
Gaigeturi,1719280800,1719356400,100.0,22.52,22.52,22.52,67.0,1015.0,0.6,11.0,0.0,0.0
Gaigeturi,1719280800,1719360000,100.0,22.91,22.91,22.91,65.0,1016.0,1.1,341.0,0.0,0.0
Gaigeturi,1719280800,1719363600,100.0,22.89,22.89,22.89,65.0,1016.0,0.23,96.0,0.0,0.0
Gaigeturi,1719280800,1719367200,100.0,22.77,22.77,22.77,66.0,1016.0,1.0,187.0,0.0,0.0
Gaigeturi,1719280800,1719370800,100.0,22.37,22.37,22.37,69.0,1016.0,1.18,250.0,0.0,0.0
Gaigeturi,1719280800,1719374400,100.0,22.44,22.44,22.44,70.0,1015.0,1.38,241.0,0.0,0.0
Gaigeturi,1719280800,1719378000,100.0,22.46,22.46,22.46,72.0,1015.0,2.09,249.0,0.0,0.0
Gaigeturi,1719280800,1719381600,100.0,22.44,22.44,22.44,73.0,1015.0,2.63,234.0,0.0,0.0
Gaigeturi,1719280800,1719385200,100.0,22.3,22.3,22.3,74.0,1015.0,1.92,226.0,0.0,0.0
Gaigeturi,1719280800,1719388800,100.0,22.32,22.32,22.32,74.0,1015.0,1.29,249.0,0.0,0.0
Gaigeturi,1719280800,1719392400,100.0,22.09,22.09,22.09,75.0,1015.0,1.11,234.0,0.0,0.0
Gaigeturi,1719280800,1719396000,100.0,22.07,22.07,22.07,76.0,1015.0,0.82,219.0,0.0,0.0
Gaigeturi,1719280800,1719399600,100.0,21.97,21.97,21.97,78.0,1016.0,1.93,223.0,0.0,0.0
Gaigeturi,1719280800,1719403200,100.0,21.89,21.89,21.89,79.0,1016.0,2.88,203.0,0.0,0.0
Gaigeturi,1719280800,1719406800,100.0,21.91,21.91,21.91,80.0,1016.0,2.56,184.0,0.0,0.0
Gaigeturi,1719280800,1719410400,100.0,22.02,22.02,22.02,79.0,1016.0,1.77,163.0,0.0,0.0
Gaigeturi,1719280800,1719414000,100.0,22.1,22.1,22.1,78.0,1016.0,1.49,106.0,0.0,0.0
Gaigeturi,1719367200,1719414000,100.0,21.57,21.57,21.57,76.0,1015.0,3.79,65.0,0.17,0.0
Gaigeturi,1719367200,1719417600,100.0,21.74,21.74,21.74,80.0,1014.0,3.85,68.0,0.4,0.0
Gaigeturi,1719367200,1719421200,100.0,21.74,21.74,21.74,86.0,1014.0,3.31,78.0,1.0,0.0
Gaigeturi,1719367200,1719424800,100.0,21.76,21.76,21.76,91.0,1013.0,3.53,75.0,2.04,0.0
Gaigeturi,1719367200,1719428400,100.0,21.84,21.84,21.84,94.0,1013.0,3.71,81.0,2.67,0.0
Gaigeturi,1719367200,1719432000,100.0,22.05,22.05,22.05,95.0,1013.0,3.12,99.0,2.48,0.0
Gaigeturi,1719367200,1719435600,100.0,22.0,22.0,22.0,97.0,1013.0,2.92,148.0,9.44,0.0
Gaigeturi,1719367200,1719439200,100.0,22.21,22.21,22.21,97.0,1013.0,3.21,192.0,6.49,0.0
Gaigeturi,1719367200,1719442800,100.0,22.53,22.53,22.53,96.0,1014.0,3.63,180.0,2.16,0.0
Gaigeturi,1719367200,1719446400,100.0,22.81,22.81,22.81,96.0,1013.0,4.05,185.0,1.06,0.0
Gaigeturi,1719367200,1719450000,100.0,22.91,22.91,22.91,95.0,1013.0,4.24,192.0,1.11,0.0
Gaigeturi,1719367200,1719453600,100.0,22.75,22.75,22.75,94.0,1013.0,4.73,204.0,2.94,0.0
Gaigeturi,1719367200,1719457200,100.0,22.88,22.88,22.88,94.0,1013.0,6.69,222.0,2.21,0.0
Gaigeturi,1719367200,1719460800,100.0,22.96,22.96,22.96,93.0,1013.0,5.8,202.0,0.95,0.0
Gaigeturi,1719367200,1719464400,100.0,22.96,22.96,22.96,92.0,1012.0,5.76,201.0,0.89,0.0
Gaigeturi,1719367200,1719468000,100.0,22.67,22.67,22.67,95.0,1012.0,5.4,203.0,2.16,0.0
Gaigeturi,1719367200,1719471600,100.0,22.61,22.61,22.61,97.0,1011.0,4.77,184.0,4.6,0.0
Gaigeturi,1719367200,1719475200,100.0,22.5,22.5,22.5,97.0,1010.0,4.9,166.0,6.47,0.0
Gaigeturi,1719367200,1719478800,100.0,22.57,22.57,22.57,97.0,1010.0,4.48,159.0,8.63,0.0
Gaigeturi,1719367200,1719482400,100.0,22.74,22.74,22.74,97.0,1010.0,5.76,175.0,8.87,0.0
Gaigeturi,1719367200,1719486000,100.0,22.88,22.88,22.88,97.0,1009.0,6.98,198.0,8.36,0.0
Gaigeturi,1719367200,1719489600,100.0,22.96,22.96,22.96,95.0,1010.0,7.37,233.0,4.19,0.0
Gaigeturi,1719367200,1719493200,100.0,23.14,23.14,23.14,95.0,1010.0,7.59,222.0,1.57,0.0
Gaigeturi,1719367200,1719496800,100.0,23.26,23.26,23.26,93.0,1009.0,7.75,227.0,1.4,0.0
Gaigeturi,1719367200,1719500400,100.0,23.23,23.23,23.23,93.0,1009.0,8.49,240.0,1.16,0.0
Gaigeturi,1719453600,1719500400,100.0,22.92,22.92,22.92,95.0,1009.0,5.58,211.0,0.15,0.0
Gaigeturi,1719453600,1719504000,100.0,23.02,23.02,23.02,95.0,1008.0,5.97,215.0,0.2,0.0
Gaigeturi,1719453600,1719507600,100.0,23.01,23.01,23.01,94.0,1008.0,6.3,217.0,0.12,0.0
Gaigeturi,1719453600,1719511200,100.0,23.04,23.04,23.04,95.0,1008.0,6.31,220.0,0.23,0.0
Gaigeturi,1719453600,1719514800,100.0,23.11,23.11,23.11,95.0,1008.0,6.48,219.0,0.19,0.0
Gaigeturi,1719453600,1719518400,100.0,23.08,23.08,23.08,95.0,1008.0,6.3,216.0,0.14,0.0
Gaigeturi,1719453600,1719522000,100.0,23.17,23.17,23.17,94.0,1008.0,5.94,209.0,0.0,0.0
Gaigeturi,1719453600,1719525600,100.0,23.34,23.34,23.34,93.0,1009.0,5.73,208.0,0.13,0.0
Gaigeturi,1719453600,1719529200,100.0,23.56,23.56,23.56,92.0,1009.0,5.63,210.0,0.12,0.0
Gaigeturi,1719453600,1719532800,100.0,23.73,23.73,23.73,91.0,1009.0,5.62,214.0,0.23,0.0
Gaigeturi,1719453600,1719536400,99.0,24.01,24.01,24.01,90.0,1009.0,5.48,215.0,0.16,0.0
Gaigeturi,1719453600,1719540000,99.0,24.2,24.2,24.2,89.0,1009.0,5.57,216.0,0.15,0.0
Gaigeturi,1719453600,1719543600,99.0,24.47,24.47,24.47,87.0,1009.0,5.25,219.0,0.0,0.0
Gaigeturi,1719453600,1719547200,99.0,24.6,24.6,24.6,86.0,1009.0,5.71,219.0,0.0,0.0
Gaigeturi,1719453600,1719550800,100.0,24.59,24.59,24.59,86.0,1008.0,5.7,222.0,0.0,0.0
Gaigeturi,1719453600,1719554400,100.0,24.11,24.11,24.11,89.0,1008.0,5.71,215.0,0.16,0.0
Gaigeturi,1719453600,1719558000,100.0,23.79,23.79,23.79,90.0,1008.0,5.52,209.0,0.0,0.0
Gaigeturi,1719453600,1719561600,100.0,23.87,23.87,23.87,89.0,1008.0,4.7,208.0,0.0,0.0
Gaigeturi,1719453600,1719565200,100.0,23.87,23.87,23.87,89.0,1008.0,3.7,206.0,0.0,0.0
Gaigeturi,1719453600,1719568800,100.0,23.66,23.66,23.66,90.0,1008.0,3.76,201.0,0.0,0.0
Gaigeturi,1719453600,1719572400,100.0,23.41,23.41,23.41,91.0,1009.0,2.98,196.0,0.13,0.0
Gaigeturi,1719453600,1719576000,100.0,23.42,23.42,23.42,91.0,1009.0,2.32,191.0,0.0,0.0
Gaigeturi,1719453600,1719579600,100.0,23.48,23.48,23.48,91.0,1009.0,2.09,195.0,0.0,0.0
Gaigeturi,1719453600,1719583200,100.0,23.61,23.61,23.61,92.0,1009.0,2.25,192.0,0.0,0.0
Gaigeturi,1719453600,1719586800,100.0,23.53,23.53,23.53,94.0,1009.0,3.19,208.0,0.0,0.0
Gaigeturi,1719540000,1719586800,100.0,23.12,23.12,23.12,90.0,1008.0,3.61,186.0,0.0,0.0
Gaigeturi,1719540000,1719590400,100.0,23.02,23.02,23.02,91.0,1008.0,3.47,187.0,0.13,0.0
Gaigeturi,1719540000,1719594000,100.0,22.99,22.99,22.99,92.0,1008.0,3.6,178.0,0.44,0.0
Gaigeturi,1719540000,1719597600,100.0,23.01,23.01,23.01,94.0,1008.0,3.68,179.0,0.55,0.0
Gaigeturi,1719540000,1719601200,100.0,23.16,23.16,23.16,95.0,1008.0,4.52,192.0,1.31,0.0
Gaigeturi,1719540000,1719604800,100.0,23.31,23.31,23.31,95.0,1008.0,5.12,205.0,0.62,0.0
Gaigeturi,1719540000,1719608400,100.0,23.23,23.23,23.23,95.0,1008.0,5.06,200.0,0.34,0.0
Gaigeturi,1719540000,1719612000,100.0,23.12,23.12,23.12,94.0,1008.0,4.48,180.0,0.62,0.0
Gaigeturi,1719540000,1719615600,100.0,23.35,23.35,23.35,92.0,1007.0,3.95,152.0,0.68,0.0
Gaigeturi,1719540000,1719619200,100.0,23.21,23.21,23.21,94.0,1007.0,4.16,128.0,3.07,0.0
Gaigeturi,1719540000,1719622800,100.0,23.11,23.11,23.11,96.0,1006.0,4.09,122.0,7.48,0.0
Gaigeturi,1719540000,1719626400,100.0,23.14,23.14,23.14,97.0,1004.0,4.49,141.0,15.43,0.0
Gaigeturi,1719540000,1719630000,100.0,23.84,23.84,23.84,96.0,1005.0,10.95,218.0,12.51,0.0
Gaigeturi,1719540000,1719633600,100.0,23.83,23.83,23.83,96.0,1005.0,9.48,207.0,2.9,0.0
Gaigeturi,1719540000,1719637200,100.0,23.88,23.88,23.88,95.0,1005.0,9.39,194.0,2.35,0.0
Gaigeturi,1719540000,1719640800,100.0,24.19,24.19,24.19,94.0,1004.0,9.2,188.0,2.54,0.0
Gaigeturi,1719540000,1719644400,100.0,24.62,24.62,24.62,92.0,1004.0,9.22,179.0,1.15,0.0
Gaigeturi,1719540000,1719648000,100.0,24.41,24.41,24.41,94.0,1003.0,9.59,190.0,0.89,0.0
Gaigeturi,1719540000,1719651600,100.0,24.23,24.23,24.23,96.0,1003.0,9.56,191.0,1.95,0.0
Gaigeturi,1719540000,1719655200,100.0,24.37,24.37,24.37,96.0,1003.0,9.5,194.0,1.14,0.0
Gaigeturi,1719540000,1719658800,100.0,24.3,24.3,24.3,96.0,1003.0,8.54,199.0,0.58,0.0
Gaigeturi,1719540000,1719662400,100.0,24.23,24.23,24.23,96.0,1004.0,8.42,201.0,0.49,0.0
Gaigeturi,1719540000,1719666000,100.0,24.28,24.28,24.28,95.0,1004.0,8.67,199.0,0.35,0.0
Gaigeturi,1719540000,1719669600,100.0,24.23,24.23,24.23,96.0,1004.0,8.16,200.0,0.38,0.0
Gaigeturi,1719540000,1719673200,100.0,24.23,24.23,24.23,96.0,1003.0,8.63,199.0,0.48,0.0
Gaigeturi,1719626400,1719673200,100.0,24.93,24.93,24.93,92.0,1004.0,11.01,195.0,0.28,0.0
Gaigeturi,1719626400,1719676800,100.0,24.9,24.9,24.9,92.0,1003.0,11.04,200.0,0.35,0.0
Gaigeturi,1719626400,1719680400,100.0,24.87,24.87,24.87,92.0,1003.0,10.88,201.0,0.24,0.0
Gaigeturi,1719626400,1719684000,100.0,24.66,24.66,24.66,94.0,1002.0,10.83,205.0,0.46,0.0
Gaigeturi,1719626400,1719687600,100.0,24.64,24.64,24.64,94.0,1002.0,10.8,208.0,0.87,0.0
Gaigeturi,1719626400,1719691200,100.0,24.48,24.48,24.48,95.0,1002.0,10.49,212.0,0.91,0.0
Gaigeturi,1719626400,1719694800,100.0,24.46,24.46,24.46,95.0,1003.0,10.11,211.0,0.99,0.0
Gaigeturi,1719626400,1719698400,100.0,24.46,24.46,24.46,96.0,1003.0,9.56,216.0,0.63,0.0
Gaigeturi,1719626400,1719702000,100.0,24.21,24.21,24.21,97.0,1004.0,8.44,219.0,0.97,0.0
Gaigeturi,1719626400,1719705600,100.0,24.04,24.04,24.04,97.0,1004.0,7.83,219.0,1.12,0.0
Gaigeturi,1719626400,1719709200,100.0,24.06,24.06,24.06,97.0,1004.0,7.52,222.0,1.39,0.0
Gaigeturi,1719626400,1719712800,100.0,24.04,24.04,24.04,97.0,1004.0,7.1,227.0,1.04,0.0
Gaigeturi,1719626400,1719716400,100.0,24.02,24.02,24.02,97.0,1004.0,6.92,227.0,0.85,0.0
Gaigeturi,1719626400,1719720000,100.0,23.97,23.97,23.97,97.0,1004.0,7.21,230.0,1.15,0.0
Gaigeturi,1719626400,1719723600,100.0,23.93,23.93,23.93,97.0,1004.0,6.77,229.0,0.86,0.0
Gaigeturi,1719626400,1719727200,100.0,23.98,23.98,23.98,96.0,1004.0,6.24,229.0,0.36,0.0
Gaigeturi,1719626400,1719730800,100.0,23.92,23.92,23.92,96.0,1003.0,5.56,222.0,0.41,0.0
Gaigeturi,1719626400,1719734400,100.0,23.93,23.93,23.93,97.0,1003.0,5.02,212.0,0.4,0.0
Gaigeturi,1719626400,1719738000,100.0,24.03,24.03,24.03,96.0,1003.0,4.29,208.0,0.3,0.0
Gaigeturi,1719626400,1719741600,100.0,24.07,24.07,24.07,96.0,1004.0,4.19,200.0,0.0,0.0
Gaigeturi,1719626400,1719745200,100.0,24.07,24.07,24.07,96.0,1004.0,4.28,191.0,0.4,0.0
Gaigeturi,1719626400,1719748800,100.0,24.18,24.18,24.18,96.0,1004.0,4.59,182.0,0.49,0.0
Gaigeturi,1719626400,1719752400,100.0,24.31,24.31,24.31,96.0,1004.0,5.35,184.0,0.62,0.0
Gaigeturi,1719626400,1719756000,100.0,24.56,24.56,24.56,96.0,1004.0,5.39,190.0,0.12,0.0
Gaigeturi,1719626400,1719759600,100.0,24.54,24.54,24.54,95.0,1004.0,6.05,195.0,0.4,0.0
Gaigeturi,1719712800,1719759600,100.0,23.83,23.83,23.83,98.0,1003.0,6.54,210.0,6.2,0.0
Gaigeturi,1719712800,1719763200,100.0,23.86,23.86,23.86,97.0,1004.0,6.88,214.0,2.88,0.0
Gaigeturi,1719712800,1719766800,100.0,23.98,23.98,23.98,96.0,1004.0,7.27,220.0,1.24,0.0
Gaigeturi,1719712800,1719770400,100.0,24.03,24.03,24.03,96.0,1004.0,6.17,223.0,0.49,0.0
Gaigeturi,1719712800,1719774000,100.0,23.98,23.98,23.98,96.0,1003.0,5.13,223.0,0.57,0.0
Gaigeturi,1719712800,1719777600,100.0,23.94,23.94,23.94,97.0,1003.0,4.28,221.0,0.37,0.0
Gaigeturi,1719712800,1719781200,100.0,23.94,23.94,23.94,98.0,1004.0,4.16,224.0,0.15,0.0
Gaigeturi,1719712800,1719784800,100.0,23.87,23.87,23.87,98.0,1005.0,5.3,218.0,0.44,0.0
Gaigeturi,1719712800,1719788400,100.0,23.95,23.95,23.95,98.0,1005.0,5.38,224.0,0.47,0.0
Gaigeturi,1719712800,1719792000,100.0,23.97,23.97,23.97,98.0,1005.0,5.27,226.0,0.27,0.0
Gaigeturi,1719712800,1719795600,100.0,24.21,24.21,24.21,97.0,1005.0,5.1,230.0,0.0,0.0
Gaigeturi,1719712800,1719799200,100.0,24.41,24.41,24.41,96.0,1005.0,4.87,238.0,0.1,0.0
Gaigeturi,1719712800,1719802800,100.0,24.47,24.47,24.47,95.0,1005.0,4.39,229.0,0.13,0.0
Gaigeturi,1719712800,1719806400,100.0,24.9,24.9,24.9,93.0,1005.0,4.97,223.0,0.1,0.0
Gaigeturi,1719712800,1719810000,100.0,24.98,24.98,24.98,92.0,1005.0,4.86,222.0,0.0,0.0
Gaigeturi,1719712800,1719813600,100.0,24.61,24.61,24.61,95.0,1005.0,4.37,215.0,0.32,0.0
Gaigeturi,1719712800,1719817200,100.0,24.53,24.53,24.53,95.0,1005.0,4.74,213.0,0.53,0.0
Gaigeturi,1719712800,1719820800,100.0,24.25,24.25,24.25,96.0,1005.0,4.67,202.0,0.9,0.0
Gaigeturi,1719712800,1719824400,100.0,24.35,24.35,24.35,95.0,1005.0,3.81,205.0,0.33,0.0
Gaigeturi,1719712800,1719828000,100.0,24.42,24.42,24.42,94.0,1005.0,3.88,200.0,0.11,0.0
Gaigeturi,1719712800,1719831600,100.0,24.43,24.43,24.43,94.0,1006.0,3.79,194.0,0.0,0.0
Gaigeturi,1719712800,1719835200,100.0,24.49,24.49,24.49,94.0,1006.0,3.56,186.0,0.0,0.0
Gaigeturi,1719712800,1719838800,100.0,24.45,24.45,24.45,94.0,1006.0,3.68,184.0,0.0,0.0
Gaigeturi,1719712800,1719842400,100.0,24.51,24.51,24.51,94.0,1006.0,3.58,167.0,0.11,0.0
Gaigeturi,1719712800,1719846000,100.0,24.59,24.59,24.59,94.0,1007.0,2.96,176.0,0.24,0.0
Gaigeturi,1719799200,1719846000,100.0,24.47,24.47,24.47,93.0,1005.0,3.74,177.0,0.13,0.0
Gaigeturi,1719799200,1719849600,100.0,24.84,24.84,24.84,93.0,1005.0,3.84,157.0,0.0,0.0
Gaigeturi,1719799200,1719853200,100.0,24.87,24.87,24.87,94.0,1005.0,4.47,158.0,0.15,0.0
Gaigeturi,1719799200,1719856800,100.0,24.78,24.78,24.78,95.0,1004.0,5.55,174.0,0.37,0.0
Gaigeturi,1719799200,1719860400,100.0,25.02,25.02,25.02,93.0,1004.0,7.51,179.0,0.29,0.0
Gaigeturi,1719799200,1719864000,100.0,24.99,24.99,24.99,94.0,1004.0,8.17,184.0,0.0,0.0
Gaigeturi,1719799200,1719867600,100.0,25.04,25.04,25.04,94.0,1005.0,8.76,184.0,0.0,0.0
Gaigeturi,1719799200,1719871200,100.0,25.29,25.29,25.29,92.0,1005.0,9.55,189.0,0.0,0.0
Gaigeturi,1719799200,1719874800,100.0,25.7,25.7,25.7,90.0,1005.0,9.97,187.0,0.0,0.0
Gaigeturi,1719799200,1719878400,100.0,26.16,26.16,26.16,89.0,1005.0,10.6,186.0,0.0,0.0
Gaigeturi,1719799200,1719882000,69.0,26.45,26.45,26.45,88.0,1005.0,11.43,185.0,0.0,0.0
Gaigeturi,1719799200,1719885600,84.0,26.76,26.76,26.76,86.0,1005.0,12.02,185.0,0.0,0.0
Gaigeturi,1719799200,1719889200,81.0,26.83,26.83,26.83,87.0,1005.0,12.01,188.0,0.0,0.0
Gaigeturi,1719799200,1719892800,74.0,26.89,26.89,26.89,86.0,1005.0,12.27,185.0,0.0,0.0
Gaigeturi,1719799200,1719896400,76.0,26.93,26.93,26.93,85.0,1005.0,12.45,185.0,0.0,0.0
Gaigeturi,1719799200,1719900000,80.0,26.94,26.94,26.94,85.0,1005.0,12.51,185.0,0.0,0.0
Gaigeturi,1719799200,1719903600,86.0,26.9,26.9,26.9,85.0,1004.0,12.55,185.0,0.0,0.0
Gaigeturi,1719799200,1719907200,88.0,26.78,26.78,26.78,84.0,1004.0,12.74,184.0,0.0,0.0
Gaigeturi,1719799200,1719910800,92.0,26.56,26.56,26.56,85.0,1005.0,12.42,192.0,0.0,0.0
Gaigeturi,1719799200,1719914400,93.0,25.85,25.85,25.85,89.0,1006.0,11.52,192.0,0.0,0.0
Gaigeturi,1719799200,1719918000,95.0,25.56,25.56,25.56,91.0,1006.0,10.97,192.0,0.0,0.0
Gaigeturi,1719799200,1719921600,96.0,25.48,25.48,25.48,92.0,1007.0,10.35,195.0,0.0,0.0
Gaigeturi,1719799200,1719925200,100.0,25.24,25.24,25.24,93.0,1008.0,9.96,199.0,0.0,0.0
Gaigeturi,1719799200,1719928800,100.0,25.13,25.13,25.13,94.0,1008.0,9.96,205.0,0.35,0.0
Gaigeturi,1719799200,1719932400,100.0,24.96,24.96,24.96,94.0,1008.0,9.57,207.0,0.21,0.0
Gaigeturi,1719885600,1719932400,100.0,25.34,25.34,25.34,92.0,1008.0,9.54,197.0,0.0,0.0
Gaigeturi,1719885600,1719936000,100.0,25.04,25.04,25.04,94.0,1009.0,9.26,198.0,0.12,0.0
Gaigeturi,1719885600,1719939600,100.0,24.89,24.89,24.89,95.0,1009.0,8.72,198.0,0.24,0.0
Gaigeturi,1719885600,1719943200,100.0,24.81,24.81,24.81,95.0,1009.0,8.38,198.0,0.41,0.0
Gaigeturi,1719885600,1719946800,100.0,24.71,24.71,24.71,95.0,1009.0,7.9,202.0,0.66,0.0
Gaigeturi,1719885600,1719950400,100.0,24.58,24.58,24.58,96.0,1009.0,7.67,201.0,1.34,0.0
Gaigeturi,1719885600,1719954000,100.0,24.81,24.81,24.81,96.0,1010.0,7.68,199.0,0.54,0.0
Gaigeturi,1719885600,1719957600,100.0,24.96,24.96,24.96,95.0,1010.0,7.34,200.0,0.0,0.0
Gaigeturi,1719885600,1719961200,100.0,25.03,25.03,25.03,95.0,1011.0,7.07,201.0,0.0,0.0
Gaigeturi,1719885600,1719964800,100.0,25.04,25.04,25.04,95.0,1011.0,7.34,201.0,0.0,0.0
Gaigeturi,1719885600,1719968400,100.0,25.09,25.09,25.09,95.0,1012.0,7.32,208.0,0.0,0.0
Gaigeturi,1719885600,1719972000,93.0,25.32,25.32,25.32,95.0,1012.0,6.98,217.0,0.0,0.0
Gaigeturi,1719885600,1719975600,93.0,25.25,25.25,25.25,95.0,1012.0,6.34,216.0,0.0,0.0
Gaigeturi,1719885600,1719979200,91.0,25.27,25.27,25.27,94.0,1012.0,6.06,209.0,0.0,0.0
Gaigeturi,1719885600,1719982800,92.0,25.35,25.35,25.35,94.0,1012.0,5.65,211.0,0.0,0.0
Gaigeturi,1719885600,1719986400,90.0,25.61,25.61,25.61,94.0,1012.0,5.69,209.0,0.0,0.0
Gaigeturi,1719885600,1719990000,72.0,25.58,25.58,25.58,94.0,1012.0,5.59,210.0,0.0,0.0
Gaigeturi,1719885600,1719993600,79.0,25.45,25.45,25.45,94.0,1012.0,5.19,214.0,0.0,0.0
Gaigeturi,1719885600,1719997200,86.0,25.27,25.27,25.27,95.0,1012.0,4.91,214.0,0.0,0.0
Gaigeturi,1719885600,1720000800,88.0,25.21,25.21,25.21,96.0,1012.0,4.67,210.0,0.0,0.0
Gaigeturi,1719885600,1720004400,89.0,25.07,25.07,25.07,96.0,1012.0,4.57,202.0,0.0,0.0
Gaigeturi,1719885600,1720008000,90.0,25.13,25.13,25.13,96.0,1012.0,4.52,194.0,0.0,0.0
Gaigeturi,1719885600,1720011600,89.0,25.1,25.1,25.1,96.0,1012.0,4.7,193.0,0.0,0.0
Gaigeturi,1719885600,1720015200,89.0,25.09,25.09,25.09,96.0,1013.0,4.82,199.0,0.0,0.0
Gaigeturi,1719885600,1720018800,88.0,24.96,24.96,24.96,96.0,1012.0,4.94,200.0,0.0,0.0
Gaigeturi,1719972000,1720018800,29.0,24.99,24.99,24.99,95.0,1013.0,5.05,194.0,0.0,0.0
Gaigeturi,1719972000,1720022400,31.0,24.84,24.84,24.84,95.0,1012.0,5.21,194.0,0.0,0.0
