location,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Gaigeturi,1727845276,81.0,20.19,20.19,20.19,58.0,1016.0,9.48,14.0,0.0,0.0
Gaigeturi,1727847045,75.0,21.03,21.03,21.03,49.0,1016.0,3.6,20.0,0.0,0.0
Gaigeturi,1727848865,72.0,19.85,19.85,19.85,57.0,1016.0,9.04,8.0,0.0,0.0
Gaigeturi,1727850670,75.0,21.03,21.03,21.03,46.0,1016.0,4.63,360.0,0.0,0.0
Gaigeturi,1727852451,12.0,19.64,19.64,19.64,54.0,1016.0,9.12,9.0,0.0,0.0
Gaigeturi,1727854249,40.0,21.03,21.03,21.03,46.0,1017.0,4.63,350.0,0.0,0.0
Gaigeturi,1727856066,11.0,19.55,19.55,19.55,53.0,1017.0,8.82,14.0,0.0,0.0
Gaigeturi,1727857846,40.0,20.03,20.03,20.03,45.0,1017.0,3.6,340.0,0.0,0.0
Gaigeturi,1727859656,10.0,19.51,19.51,19.51,53.0,1017.0,8.19,16.0,0.0,0.0
Gaigeturi,1727861444,75.0,20.03,20.03,20.03,45.0,1017.0,3.6,360.0,0.0,0.0
Gaigeturi,1727863276,31.0,19.47,19.47,19.47,53.0,1017.0,7.38,19.0,0.0,0.0
Gaigeturi,1727865041,75.0,20.03,20.03,20.03,49.0,1018.0,3.09,360.0,0.0,0.0
Gaigeturi,1727866862,44.0,19.42,19.42,19.42,53.0,1018.0,6.61,21.0,0.0,0.0
Gaigeturi,1727868649,75.0,20.03,20.03,20.03,45.0,1018.0,2.06,20.0,0.0,0.0
Gaigeturi,1727870488,69.0,19.39,19.39,19.39,55.0,1018.0,6.3,18.0,0.0,0.0
Gaigeturi,1727872255,75.0,19.03,19.03,19.03,48.0,1018.0,1.03,60.0,0.0,0.0
Gaigeturi,1727874065,100.0,19.37,19.37,19.37,56.0,1018.0,6.08,25.0,0.0,0.0
Gaigeturi,1727875847,75.0,19.03,19.03,19.03,55.0,1019.0,2.06,50.0,0.0,0.0
Gaigeturi,1727877660,100.0,19.38,19.38,19.38,57.0,1019.0,5.33,25.0,0.0,0.0
Gaigeturi,1727879443,75.0,18.03,18.03,18.03,59.0,1019.0,2.06,90.0,0.0,0.0
Gaigeturi,1727881266,99.0,19.17,19.17,19.17,58.0,1019.0,4.79,27.0,0.0,0.0
Gaigeturi,1727883048,75.0,18.03,18.03,18.03,59.0,1019.0,2.06,150.0,0.0,0.0
Gaigeturi,1727884861,99.0,19.25,19.25,19.25,59.0,1019.0,4.87,32.0,0.0,0.0
Gaigeturi,1727886647,75.0,18.03,18.03,18.03,63.0,1018.0,2.06,170.0,0.0,0.0
Gaigeturi,1727888456,99.0,19.42,19.42,19.42,60.0,1018.0,5.64,29.0,0.0,0.0
Gaigeturi,1727890251,75.0,19.03,19.03,19.03,59.0,1018.0,1.54,160.0,0.0,0.0
Gaigeturi,1727892067,100.0,19.67,19.67,19.67,59.0,1018.0,5.97,25.0,0.0,0.0
Gaigeturi,1727893864,75.0,18.03,18.03,18.03,63.0,1017.0,2.06,160.0,0.0,0.0
Gaigeturi,1727895644,100.0,20.0,20.0,20.0,61.0,1017.0,6.89,26.0,0.0,0.0
Gaigeturi,1727897445,75.0,19.03,19.03,19.03,59.0,1017.0,2.06,140.0,0.0,0.0
Gaigeturi,1727899270,100.0,19.97,19.97,19.97,63.0,1017.0,7.22,25.0,0.0,0.0
Gaigeturi,1727901040,75.0,20.03,20.03,20.03,52.0,1018.0,3.09,50.0,0.0,0.0
Gaigeturi,1727902848,100.0,19.95,19.95,19.95,64.0,1018.0,7.56,27.0,0.0,0.0
Gaigeturi,1727904645,75.0,19.03,19.03,19.03,59.0,1018.0,1.03,100.0,0.0,0.0
Gaigeturi,1727906470,100.0,19.54,19.54,19.54,70.0,1018.0,8.2,38.0,0.0,0.0
Gaigeturi,1727908248,75.0,20.03,20.03,20.03,56.0,1019.0,3.6,50.0,0.0,0.0
Gaigeturi,1727910067,100.0,19.13,19.13,19.13,76.0,1019.0,8.46,33.0,0.0,0.0
Gaigeturi,1727911848,75.0,20.03,20.03,20.03,60.0,1019.0,4.63,50.0,0.14,0.0
Gaigeturi,1727913676,100.0,19.56,19.56,19.56,69.0,1019.0,7.72,27.0,0.0,0.0
Gaigeturi,1727915439,75.0,19.03,19.03,19.03,72.0,1020.0,4.12,40.0,0.0,0.0
Gaigeturi,1727917265,100.0,19.02,19.02,19.02,70.0,1020.0,7.88,23.0,0.0,0.0
Gaigeturi,1727919080,75.0,19.03,19.03,19.03,68.0,1020.0,5.66,360.0,0.0,0.0
Gaigeturi,1727920906,100.0,18.34,18.34,18.34,74.0,1020.0,7.45,21.0,0.0,0.0
Gaigeturi,1727922642,75.0,18.03,18.03,18.03,68.0,1020.0,4.63,10.0,0.0,0.0
Gaigeturi,1727924475,100.0,17.99,17.99,17.99,79.0,1020.0,7.25,23.0,0.0,0.0
Gaigeturi,1727926255,75.0,19.03,19.03,19.03,68.0,1019.0,3.09,20.0,0.0,0.0
Gaigeturi,1727928078,100.0,18.24,18.24,18.24,79.0,1019.0,7.23,10.0,0.0,0.0
Gaigeturi,1727929840,75.0,19.03,19.03,19.03,72.0,1019.0,3.6,350.0,0.0,0.0
Gaigeturi,1727931654,100.0,18.37,18.37,18.37,78.0,1019.0,7.37,4.0,0.0,0.0
Gaigeturi,1727933441,75.0,19.03,19.03,19.03,72.0,1019.0,3.6,360.0,0.0,0.0
Gaigeturi,1727935274,100.0,18.56,18.56,18.56,78.0,1019.0,7.32,6.0,0.0,0.0
Gaigeturi,1727937098,75.0,19.03,19.03,19.03,72.0,1019.0,3.09,350.0,0.0,0.0
Gaigeturi,1727938855,96.0,18.8,18.8,18.8,77.0,1019.0,6.83,4.0,0.0,0.0
Gaigeturi,1727940646,75.0,19.03,19.03,19.03,68.0,1019.0,2.06,20.0,0.0,0.0
Gaigeturi,1727942471,97.0,18.91,18.91,18.91,76.0,1019.0,6.82,8.0,0.0,0.0
Gaigeturi,1727944246,75.0,19.03,19.03,19.03,68.0,1020.0,3.6,340.0,0.0,0.0
Gaigeturi,1727946050,95.0,18.98,18.98,18.98,76.0,1020.0,6.87,10.0,0.0,0.0
Gaigeturi,1727947839,75.0,19.03,19.03,19.03,63.0,1020.0,3.09,320.0,0.0,0.0
Gaigeturi,1727949678,94.0,18.88,18.88,18.88,76.0,1020.0,7.13,10.0,0.0,0.0
Gaigeturi,1727951440,75.0,19.03,19.03,19.03,59.0,1020.0,2.57,330.0,0.0,0.0
Gaigeturi,1727953277,93.0,19.05,19.05,19.05,75.0,1020.0,7.42,11.0,0.0,0.0
Gaigeturi,1727955091,75.0,19.03,19.03,19.03,72.0,1020.0,3.09,350.0,0.0,0.0
Gaigeturi,1727956873,97.0,19.39,19.39,19.39,71.0,1020.0,7.48,10.0,0.0,0.0
Gaigeturi,1727958652,40.0,19.03,19.03,19.03,63.0,1020.0,3.09,30.0,0.0,0.0
Gaigeturi,1727960452,27.0,19.43,19.43,19.43,71.0,1020.0,7.1,18.0,0.0,0.0
Gaigeturi,1727962244,40.0,19.03,19.03,19.03,68.0,1020.0,3.09,20.0,0.0,0.0
Gaigeturi,1727964082,22.0,19.41,19.41,19.41,71.0,1020.0,6.68,22.0,0.0,0.0
Gaigeturi,1727965848,20.0,17.03,17.03,17.03,77.0,1020.0,2.06,120.0,0.0,0.0
Gaigeturi,1727967648,18.0,19.21,19.21,19.21,73.0,1020.0,6.17,27.0,0.0,0.0
Gaigeturi,1727969446,20.0,16.03,16.03,16.03,77.0,1020.0,2.57,150.0,0.0,0.0
Gaigeturi,1727971274,16.0,19.09,19.09,19.09,76.0,1020.0,5.52,34.0,0.0,0.0
Gaigeturi,1727973056,75.0,17.03,17.03,17.03,77.0,1020.0,2.57,150.0,0.0,0.0
Gaigeturi,1727974863,18.0,19.06,19.06,19.06,78.0,1020.0,4.9,33.0,0.0,0.0
Gaigeturi,1727976720,75.0,18.03,18.03,18.03,77.0,1020.0,0.51,130.0,0.0,0.0
Gaigeturi,1727978447,23.0,19.34,19.34,19.34,79.0,1020.0,5.06,34.0,0.0,0.0
Gaigeturi,1727980259,75.0,19.03,19.03,19.03,77.0,1021.0,0.51,290.0,0.0,0.0
Gaigeturi,1727982059,91.0,19.45,19.45,19.45,79.0,1021.0,5.61,21.0,0.0,0.0
Gaigeturi,1727983847,75.0,19.03,19.03,19.03,82.0,1021.0,3.6,350.0,0.0,0.0
Gaigeturi,1727985669,92.0,19.48,19.48,19.48,76.0,1021.0,6.43,18.0,0.0,0.0
Gaigeturi,1727987446,75.0,19.03,19.03,19.03,77.0,1021.0,4.12,350.0,0.0,0.0
Gaigeturi,1727989246,87.0,19.45,19.45,19.45,73.0,1021.0,6.45,21.0,0.0,0.0
Gaigeturi,1727991058,75.0,20.03,20.03,20.03,73.0,1022.0,3.09,360.0,0.0,0.0
Gaigeturi,1727992869,72.0,19.4,19.4,19.4,70.0,1022.0,5.99,25.0,0.0,0.0
Gaigeturi,1727994648,75.0,19.03,19.03,19.03,72.0,1022.0,3.6,50.0,0.0,0.0
Gaigeturi,1727996446,59.0,19.72,19.72,19.72,68.0,1022.0,5.74,34.0,0.0,0.0
Gaigeturi,1727998246,40.0,20.03,20.03,20.03,73.0,1022.0,3.09,100.0,0.0,0.0
Gaigeturi,1728000077,47.0,20.24,20.24,20.24,66.0,1022.0,5.72,36.0,0.0,0.0
Gaigeturi,1728001846,40.0,21.03,21.03,21.03,64.0,1022.0,3.09,60.0,0.0,0.0
Gaigeturi,1728003647,2.0,20.84,20.84,20.84,69.0,1022.0,5.68,48.0,0.0,0.0
Gaigeturi,1728005478,75.0,21.03,21.03,21.03,68.0,1022.0,4.63,60.0,0.0,0.0
Gaigeturi,1728007286,4.0,21.27,21.27,21.27,68.0,1022.0,5.9,50.0,0.0,0.0
Gaigeturi,1728009039,40.0,22.03,22.03,22.03,64.0,1022.0,6.17,60.0,0.0,0.0
Gaigeturi,1728010847,5.0,21.73,21.73,21.73,67.0,1022.0,5.91,52.0,0.0,0.0
Gaigeturi,1728012638,40.0,22.03,22.03,22.03,68.0,1022.0,6.17,60.0,0.0,0.0
Gaigeturi,1728014470,6.0,22.22,22.22,22.22,66.0,1022.0,6.57,54.0,0.0,0.0
Gaigeturi,1728016240,40.0,23.03,23.03,23.03,60.0,1021.0,6.69,60.0,0.0,0.0
Gaigeturi,1728018047,6.0,22.34,22.34,22.34,65.0,1021.0,7.05,55.0,0.0,0.0
Gaigeturi,1728019844,20.0,23.03,23.03,23.03,60.0,1021.0,7.2,50.0,0.0,0.0
Gaigeturi,1728021684,9.0,22.56,22.56,22.56,63.0,1021.0,7.03,59.0,0.0,0.0
Gaigeturi,1728023449,20.0,23.03,23.03,23.03,60.0,1021.0,7.2,60.0,0.0,0.0
Gaigeturi,1728025268,4.0,22.45,22.45,22.45,64.0,1021.0,7.31,57.0,0.0,0.0
Gaigeturi,1728027052,20.0,23.03,23.03,23.03,60.0,1021.0,7.2,60.0,0.0,0.0
Gaigeturi,1728028875,5.0,22.36,22.36,22.36,63.0,1021.0,7.7,62.0,0.0,0.0
Gaigeturi,1728030646,20.0,23.03,23.03,23.03,56.0,1021.0,6.69,60.0,0.0,0.0
Gaigeturi,1728032475,5.0,22.1,22.1,22.1,63.0,1021.0,8.03,68.0,0.0,0.0
Gaigeturi,1728034251,20.0,22.03,22.03,22.03,60.0,1021.0,6.17,90.0,0.0,0.0
Gaigeturi,1728036077,4.0,21.88,21.88,21.88,63.0,1021.0,7.69,72.0,0.0,0.0
Gaigeturi,1728037842,40.0,21.03,21.03,21.03,68.0,1022.0,4.12,110.0,0.0,0.0
Gaigeturi,1728039662,3.0,21.78,21.78,21.78,63.0,1022.0,7.67,75.0,0.0,0.0
Gaigeturi,1728041550,40.0,21.03,21.03,21.03,64.0,1022.0,4.63,120.0,0.0,0.0
Gaigeturi,1728043269,5.0,21.79,21.79,21.79,64.0,1022.0,7.44,75.0,0.0,0.0
Gaigeturi,1728045051,20.0,20.03,20.03,20.03,64.0,1022.0,4.63,110.0,0.0,0.0
Gaigeturi,1728046861,0.0,21.74,21.74,21.74,64.0,1022.0,7.34,75.0,0.0,0.0
Gaigeturi,1728048648,20.0,20.03,20.03,20.03,64.0,1022.0,4.63,120.0,0.0,0.0
Gaigeturi,1728050473,0.0,21.64,21.64,21.64,65.0,1022.0,7.05,72.0,0.0,0.0
Gaigeturi,1728052248,40.0,20.03,20.03,20.03,68.0,1022.0,3.6,110.0,0.0,0.0
Gaigeturi,1728054070,0.0,21.6,21.6,21.6,65.0,1022.0,7.38,71.0,0.0,0.0
Gaigeturi,1728055847,40.0,20.03,20.03,20.03,64.0,1022.0,4.12,130.0,0.0,0.0
Gaigeturi,1728057674,1.0,21.47,21.47,21.47,66.0,1022.0,7.36,69.0,0.0,0.0
Gaigeturi,1728059456,40.0,20.03,20.03,20.03,64.0,1022.0,3.6,110.0,0.0,0.0
Gaigeturi,1728061256,3.0,21.34,21.34,21.34,66.0,1022.0,7.22,70.0,0.0,0.0
Gaigeturi,1728063043,40.0,21.03,21.03,21.03,60.0,1021.0,2.57,120.0,0.0,0.0
Gaigeturi,1728064842,0.0,21.23,21.23,21.23,65.0,1021.0,7.35,66.0,0.0,0.0
Gaigeturi,1728066658,75.0,20.03,20.03,20.03,68.0,1021.0,3.6,110.0,0.0,0.0
Gaigeturi,1728068445,2.0,21.15,21.15,21.15,66.0,1021.0,7.67,63.0,0.0,0.0
Gaigeturi,1728070251,75.0,20.03,20.03,20.03,68.0,1021.0,3.09,100.0,0.0,0.0
Gaigeturi,1728072073,5.0,21.02,21.02,21.02,66.0,1021.0,7.89,62.0,0.0,0.0
Gaigeturi,1728073840,75.0,19.03,19.03,19.03,72.0,1021.0,3.6,100.0,0.0,0.0
Gaigeturi,1728075651,14.0,20.83,20.83,20.83,66.0,1021.0,7.51,61.0,0.0,0.0
Gaigeturi,1728077454,75.0,20.03,20.03,20.03,68.0,1021.0,3.6,110.0,0.0,0.0
Gaigeturi,1728079273,26.0,20.75,20.75,20.75,66.0,1021.0,8.06,68.0,0.0,0.0
Gaigeturi,1728081048,75.0,20.03,20.03,20.03,68.0,1022.0,4.12,110.0,0.0,0.0
Gaigeturi,1728082849,38.0,21.11,21.11,21.11,63.0,1022.0,7.58,67.0,0.0,0.0
Gaigeturi,1728084640,75.0,21.03,21.03,21.03,64.0,1022.0,4.63,110.0,0.0,0.0
Gaigeturi,1728086480,61.0,21.56,21.56,21.56,62.0,1022.0,7.76,60.0,0.0,0.0
Gaigeturi,1728088247,75.0,22.03,22.03,22.03,64.0,1022.0,6.17,60.0,0.0,0.0
Gaigeturi,1728090053,100.0,21.97,21.97,21.97,62.0,1022.0,7.73,57.0,0.0,0.0
Gaigeturi,1728091890,75.0,22.03,22.03,22.03,64.0,1022.0,5.66,50.0,0.0,0.0
Gaigeturi,1728093691,100.0,22.33,22.33,22.33,63.0,1022.0,7.34,57.0,0.0,0.0
Gaigeturi,1728095458,75.0,23.03,23.03,23.03,64.0,1021.0,5.14,50.0,0.0,0.0
Gaigeturi,1728097243,85.0,22.69,22.69,22.69,64.0,1021.0,7.21,52.0,0.0,0.0
Gaigeturi,1728099052,75.0,22.03,22.03,22.03,68.0,1021.0,5.66,50.0,0.0,0.0
Gaigeturi,1728100865,87.0,22.83,22.83,22.83,65.0,1021.0,7.19,48.0,0.0,0.0
Gaigeturi,1728102648,75.0,23.03,23.03,23.03,68.0,1020.0,6.17,50.0,0.0,0.0
Gaigeturi,1728104462,81.0,22.96,22.96,22.96,65.0,1020.0,7.22,50.0,0.0,0.0
Gaigeturi,1728106260,75.0,23.03,23.03,23.03,68.0,1019.0,6.69,60.0,0.0,0.0
Gaigeturi,1728108066,84.0,23.28,23.28,23.28,65.0,1019.0,7.51,56.0,0.0,0.0
Gaigeturi,1728109837,40.0,24.03,24.03,24.03,64.0,1019.0,5.66,60.0,0.0,0.0
Gaigeturi,1728111657,10.0,22.98,22.98,22.98,68.0,1019.0,7.77,51.0,0.0,0.0
Gaigeturi,1728113455,40.0,24.03,24.03,24.03,64.0,1020.0,5.14,60.0,0.0,0.0
Gaigeturi,1728115279,51.0,22.87,22.87,22.87,70.0,1020.0,8.07,53.0,0.0,0.0
Gaigeturi,1728117051,75.0,23.03,23.03,23.03,68.0,1020.0,5.14,60.0,0.0,0.0
Gaigeturi,1728118857,67.0,22.82,22.82,22.82,71.0,1020.0,7.71,60.0,0.0,0.0
Gaigeturi,1728120652,75.0,22.03,22.03,22.03,78.0,1020.0,5.14,60.0,0.0,0.0
Gaigeturi,1728122473,73.0,22.87,22.87,22.87,72.0,1020.0,7.55,60.0,0.0,0.0
Gaigeturi,1728124251,75.0,23.03,23.03,23.03,73.0,1020.0,4.63,60.0,0.0,0.0
Gaigeturi,1728126078,64.0,22.92,22.92,22.92,73.0,1020.0,7.26,62.0,0.0,0.0
Gaigeturi,1728127894,75.0,23.03,23.03,23.03,73.0,1020.0,5.66,70.0,0.0,0.0
Gaigeturi,1728129679,80.0,23.06,23.06,23.06,72.0,1020.0,7.02,65.0,0.0,0.0
Gaigeturi,1728131448,75.0,23.03,23.03,23.03,73.0,1020.0,4.12,100.0,0.0,0.0
Gaigeturi,1728133252,100.0,23.1,23.1,23.1,70.0,1020.0,6.63,64.0,0.0,0.0
Gaigeturi,1728135065,75.0,23.03,23.03,23.03,68.0,1020.0,4.12,110.0,0.0,0.0
Gaigeturi,1728136868,78.0,22.94,22.94,22.94,71.0,1020.0,6.07,61.0,0.0,0.0
Gaigeturi,1728138656,75.0,22.03,22.03,22.03,78.0,1020.0,3.6,100.0,0.0,0.0
Gaigeturi,1728140452,68.0,22.8,22.8,22.8,72.0,1020.0,5.95,64.0,0.0,0.0
Gaigeturi,1728142265,75.0,22.03,22.03,22.03,73.0,1020.0,3.6,120.0,0.0,0.0
Gaigeturi,1728144061,76.0,22.97,22.97,22.97,70.0,1020.0,5.67,71.0,0.0,0.0
Gaigeturi,1728145851,75.0,21.03,21.03,21.03,78.0,1019.0,3.6,100.0,0.0,0.0
Gaigeturi,1728147666,80.0,22.8,22.8,22.8,70.0,1019.0,6.11,70.0,0.0,0.0
Gaigeturi,1728149475,75.0,22.03,22.03,22.03,73.0,1019.0,3.6,110.0,0.0,0.0
Gaigeturi,1728151278,95.0,22.69,22.69,22.69,70.0,1019.0,6.15,72.0,0.0,0.0
Gaigeturi,1728153063,75.0,21.03,21.03,21.03,78.0,1019.0,4.12,100.0,0.0,0.0
Gaigeturi,1728154854,100.0,22.46,22.46,22.46,71.0,1019.0,6.31,67.0,0.0,0.0
Gaigeturi,1728156650,75.0,21.03,21.03,21.03,78.0,1018.0,4.12,110.0,0.0,0.0
Gaigeturi,1728158467,100.0,22.29,22.29,22.29,72.0,1018.0,6.72,69.0,0.0,0.0
Gaigeturi,1728160242,75.0,21.03,21.03,21.03,78.0,1018.0,4.12,100.0,0.0,0.0
Gaigeturi,1728162042,98.0,22.18,22.18,22.18,71.0,1018.0,6.61,68.0,0.0,0.0
Gaigeturi,1728163855,75.0,21.03,21.03,21.03,78.0,1019.0,4.12,100.0,0.0,0.0
Gaigeturi,1728165668,98.0,22.38,22.38,22.38,70.0,1019.0,6.06,67.0,0.0,0.0
Gaigeturi,1728167443,75.0,21.03,21.03,21.03,73.0,1019.0,3.6,100.0,0.0,0.0
Gaigeturi,1728169242,99.0,22.64,22.64,22.64,71.0,1019.0,6.35,68.0,0.0,0.0
Gaigeturi,1728171038,75.0,22.03,22.03,22.03,68.0,1019.0,4.12,110.0,0.0,0.0
Gaigeturi,1728172874,100.0,23.1,23.1,23.1,72.0,1020.0,5.87,57.0,0.0,0.0
Gaigeturi,1728174644,75.0,23.03,23.03,23.03,73.0,1020.0,4.12,100.0,0.0,0.0
Gaigeturi,1728176447,100.0,23.02,23.02,23.02,75.0,1020.0,6.38,49.0,0.0,0.0
Gaigeturi,1728178291,75.0,24.03,24.03,24.03,69.0,1020.0,5.66,60.0,0.0,0.0
Gaigeturi,1728180085,100.0,22.65,22.65,22.65,78.0,1020.0,7.28,42.0,0.0,0.0
Gaigeturi,1728181844,75.0,23.03,23.03,23.03,73.0,1019.0,6.17,60.0,0.0,0.0
Gaigeturi,1728183647,100.0,22.62,22.62,22.62,77.0,1019.0,7.64,47.0,0.0,0.0
Gaigeturi,1728185455,75.0,23.03,23.03,23.03,68.0,1019.0,5.66,60.0,0.0,0.0
Gaigeturi,1728187274,100.0,22.35,22.35,22.35,78.0,1019.0,7.26,35.0,0.0,0.0
Gaigeturi,1728189039,100.0,24.03,24.03,24.03,64.0,1018.0,5.66,60.0,0.0,0.0
Gaigeturi,1728190867,100.0,22.32,22.32,22.32,77.0,1018.0,7.01,33.0,0.0,0.0
Gaigeturi,1728192639,100.0,23.03,23.03,23.03,68.0,1017.0,3.09,50.0,0.0,0.0
Gaigeturi,1728194475,100.0,22.09,22.09,22.09,74.0,1017.0,6.98,34.0,0.0,0.0
Gaigeturi,1728196248,100.0,23.03,23.03,23.03,60.0,1017.0,3.6,40.0,0.35,0.0
Gaigeturi,1728198080,100.0,20.93,20.93,20.93,75.0,1017.0,8.01,22.0,0.35,0.0
Gaigeturi,1728199843,100.0,21.03,21.03,21.03,73.0,1018.0,2.57,50.0,0.87,0.0
Gaigeturi,1728201676,100.0,19.24,19.24,19.24,82.0,1018.0,8.24,31.0,0.87,0.0
Gaigeturi,1728203467,100.0,19.03,19.03,19.03,77.0,1019.0,4.63,30.0,1.29,0.0
Gaigeturi,1728205250,100.0,19.03,19.03,19.03,77.0,1019.0,4.63,30.0,1.29,0.0
Gaigeturi,1728207059,100.0,18.03,18.03,18.03,88.0,1019.0,2.57,100.0,1.34,0.0
Gaigeturi,1728208877,100.0,17.03,17.03,17.03,94.0,1019.0,3.6,130.0,1.34,0.0
Gaigeturi,1728210655,100.0,17.03,17.03,17.03,94.0,1019.0,3.6,110.0,0.22,0.0
Gaigeturi,1728212450,100.0,18.93,18.93,18.93,83.0,1019.0,6.43,51.0,0.22,0.0
Gaigeturi,1728214241,100.0,18.03,18.03,18.03,82.0,1019.0,3.09,120.0,0.16,0.0
Gaigeturi,1728216073,100.0,18.66,18.66,18.66,87.0,1019.0,5.47,48.0,0.23,0.0
Gaigeturi,1728217861,100.0,18.03,18.03,18.03,88.0,1019.0,3.09,110.0,0.55,0.0
Gaigeturi,1728219643,100.0,18.78,18.78,18.78,87.0,1019.0,4.55,40.0,0.55,0.0
Gaigeturi,1728221451,100.0,18.03,18.03,18.03,88.0,1019.0,3.09,110.0,0.37,0.0
Gaigeturi,1728223255,100.0,19.04,19.04,19.04,87.0,1019.0,5.11,27.0,0.37,0.0
Gaigeturi,1728225046,100.0,18.03,18.03,18.03,88.0,1018.0,3.09,120.0,0.0,0.0
Gaigeturi,1728226866,100.0,19.07,19.07,19.07,86.0,1018.0,4.59,28.0,0.0,0.0
Gaigeturi,1728228648,75.0,18.03,18.03,18.03,88.0,1019.0,2.57,120.0,0.0,0.0
Gaigeturi,1728230462,100.0,19.21,19.21,19.21,83.0,1019.0,5.43,7.0,0.0,0.0
Gaigeturi,1728232238,100.0,18.03,18.03,18.03,88.0,1018.0,2.57,170.0,0.0,0.0
Gaigeturi,1728234054,100.0,19.6,19.6,19.6,76.0,1018.0,6.81,8.0,0.0,0.0
Gaigeturi,1728235847,100.0,19.03,19.03,19.03,82.0,1018.0,2.06,180.0,0.0,0.0
Gaigeturi,1728237647,100.0,19.78,19.78,19.78,74.0,1017.0,6.98,10.0,0.0,0.0
Gaigeturi,1728239442,100.0,19.03,19.03,19.03,72.0,1017.0,2.06,330.0,0.0,0.0
Gaigeturi,1728241252,100.0,19.71,19.71,19.71,75.0,1017.0,8.84,13.0,0.0,0.0
Gaigeturi,1728243043,100.0,20.03,20.03,20.03,60.0,1017.0,3.09,20.0,0.0,0.0
Gaigeturi,1728244873,100.0,19.18,19.18,19.18,76.0,1017.0,9.82,14.0,0.0,0.0
Gaigeturi,1728246638,100.0,20.03,20.03,20.03,60.0,1018.0,4.12,20.0,0.37,0.0
Gaigeturi,1728248455,100.0,17.97,17.97,17.97,85.0,1018.0,9.83,15.0,0.37,0.0
Gaigeturi,1728250253,100.0,20.03,20.03,20.03,60.0,1018.0,3.6,40.0,1.04,0.0
Gaigeturi,1728252067,100.0,17.46,17.46,17.46,88.0,1018.0,8.65,25.0,1.04,0.0
Gaigeturi,1728253840,100.0,19.03,19.03,19.03,72.0,1019.0,5.14,10.0,0.62,0.0
Gaigeturi,1728255649,100.0,17.51,17.51,17.51,86.0,1019.0,8.83,20.0,0.62,0.0
Gaigeturi,1728257437,100.0,17.63,17.63,17.63,84.0,1019.0,8.51,20.0,0.39,0.0
Gaigeturi,1728259282,100.0,17.95,17.95,17.95,83.0,1019.0,8.51,13.0,0.5,0.0
Gaigeturi,1728261042,100.0,17.85,17.85,17.85,80.0,1019.0,8.36,18.0,1.06,0.0
Gaigeturi,1728262868,100.0,17.85,17.85,17.85,80.0,1019.0,8.36,18.0,1.06,0.0
Gaigeturi,1728264675,100.0,17.5,17.5,17.5,81.0,1019.0,8.55,23.0,1.64,0.0
Gaigeturi,1728266483,100.0,17.5,17.5,17.5,81.0,1019.0,8.55,23.0,1.64,0.0
Gaigeturi,1728268241,100.0,17.6,17.6,17.6,81.0,1018.0,8.53,27.0,1.07,0.0
Gaigeturi,1728270061,100.0,17.6,17.6,17.6,81.0,1018.0,8.53,27.0,1.07,0.0
Gaigeturi,1728271842,100.0,18.03,18.03,18.03,79.0,1018.0,7.73,24.0,0.1,0.0
Gaigeturi,1728273679,100.0,18.03,18.03,18.03,79.0,1018.0,7.73,24.0,0.1,0.0
Gaigeturi,1728275439,100.0,18.11,18.11,18.11,76.0,1018.0,6.65,19.0,0.18,0.0
Gaigeturi,1728277254,100.0,18.11,18.11,18.11,76.0,1018.0,6.65,19.0,0.18,0.0
Gaigeturi,1728279052,100.0,18.48,18.48,18.48,73.0,1017.0,6.66,24.0,0.18,0.0
Gaigeturi,1728280871,100.0,19.69,19.69,19.69,70.0,1017.0,6.9,13.0,0.0,0.0
Gaigeturi,1728282642,100.0,19.84,19.84,19.84,74.0,1017.0,6.99,7.0,0.16,0.0
Gaigeturi,1728284448,100.0,19.84,19.84,19.84,74.0,1017.0,6.99,7.0,0.16,0.0
Gaigeturi,1728286241,100.0,19.67,19.67,19.67,78.0,1017.0,7.55,3.0,0.34,0.0
Gaigeturi,1728288074,100.0,19.67,19.67,19.67,78.0,1017.0,7.55,3.0,0.34,0.0
Gaigeturi,1728289843,100.0,19.71,19.71,19.71,78.0,1018.0,8.0,2.0,0.39,0.0
Gaigeturi,1728291670,100.0,19.71,19.71,19.71,78.0,1018.0,8.0,2.0,0.39,0.0
Gaigeturi,1728293453,100.0,19.21,19.21,19.21,79.0,1018.0,7.53,14.0,0.44,0.0
Gaigeturi,1728295276,100.0,19.21,19.21,19.21,79.0,1018.0,7.53,14.0,0.44,0.0
Gaigeturi,1728297044,100.0,18.91,18.91,18.91,78.0,1018.0,5.94,27.0,0.47,0.0
Gaigeturi,1728298864,100.0,18.91,18.91,18.91,78.0,1018.0,5.94,27.0,0.47,0.0
Gaigeturi,1728300686,100.0,19.05,19.05,19.05,74.0,1018.0,4.48,38.0,0.0,0.0
Gaigeturi,1728302471,100.0,19.05,19.05,19.05,74.0,1018.0,4.48,38.0,0.0,0.0
Gaigeturi,1728304253,100.0,18.77,18.77,18.77,79.0,1018.0,3.41,49.0,0.16,0.0
Gaigeturi,1728306073,100.0,18.77,18.77,18.77,79.0,1018.0,3.41,49.0,0.16,0.0
Gaigeturi,1728307852,100.0,18.83,18.83,18.83,77.0,1017.0,2.82,49.0,0.0,0.0
