ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh)
1713047400,94.77,94.77
1713048300,94.77,94.77
1713049200,94.77,94.77
1713050100,95.19,95.19
1713051000,95.19,95.19
1713051900,95.19,95.19
1713052800,95.19,95.19
1713053700,98.75,98.75
1713054600,98.75,98.75
1713055500,98.75,98.75
1713056400,98.75,98.75
1713057300,97.48,97.48
1713058200,97.48,97.48
1713059100,97.48,97.48
1713060000,97.48,97.48
1713060900,97.23,97.23
1713061800,97.23,97.23
1713062700,97.23,97.23
1713063600,97.23,97.23
1713064500,94.12,94.12
1713065400,94.12,94.12
1713066300,94.12,94.12
1713067200,94.12,94.12
1713068100,94.57,94.57
1713069000,94.57,94.57
1713069900,94.57,94.57
1713070800,94.57,94.57
1713071700,95.51,95.51
1713072600,95.51,95.51
1713073500,0.00,0.00
1713074400,95.51,95.51
1713075300,118.20,118.20
1713076200,118.20,118.20
1713077100,118.20,118.20
1713078000,118.20,118.20
1713078900,118.20,118.20
1713079800,118.20,118.20
1713080700,118.20,118.20
1713081600,118.20,118.20
1713082500,159.20,156.37
1713083400,159.20,156.37
1713084300,159.20,156.37
1713085200,159.20,156.37
1713086100,119.00,119.00
1713087000,119.00,119.00
1713087900,119.00,119.00
1713088800,119.00,119.00
1713089700,160.39,157.57
1713090600,160.39,157.57
1713091500,160.39,157.57
1713092400,160.39,157.57
1713093300,160.35,157.53
1713094200,160.35,157.53
1713095100,160.35,157.53
1713096000,160.35,157.53
1713096900,119.84,119.84
1713097800,119.84,119.84
1713098700,119.84,119.84
1713099600,119.84,119.84
1713100500,119.08,119.08
1713101400,119.08,119.08
1713102300,119.08,119.08
1713103200,119.08,119.08
1713104100,98.50,98.50
1713105000,98.50,98.50
1713105900,98.50,98.50
1713106800,98.50,98.50
1713107700,98.68,98.68
1713108600,98.68,98.68
1713109500,98.68,98.68
1713110400,98.68,98.68
1713111300,92.47,92.47
1713112200,92.47,92.47
1713113100,92.47,92.47
1713114000,92.47,92.47
1713114900,85.90,85.90
1713115800,85.90,85.90
1713116700,85.90,85.90
1713117600,85.90,85.90
1713118500,85.65,85.65
1713119400,85.65,85.65
1713120300,85.65,85.65
1713121200,85.65,85.65
1713122100,85.90,85.90
1713123000,85.90,85.90
1713123900,85.90,85.90
1713124800,85.90,85.90
1713125700,85.90,85.90
1713126600,85.90,85.90
1713127500,85.90,85.90
1713128400,85.90,85.90
1713129300,92.50,92.50
1713130200,92.50,92.50
1713131100,92.50,92.50
1713132000,92.50,92.50
1713132900,113.47,113.47
1713133800,113.47,113.47
1713134700,113.47,113.47
1713135600,113.47,113.47
1713136500,149.68,149.68
1713137400,149.68,149.68
1713138300,-79.32,149.68
1713139200,149.68,149.68
1713140100,188.14,188.14
1713141000,188.14,188.14
1713141900,188.14,188.14
1713142800,188.14,188.14
1713143700,188.25,188.25
1713144600,188.25,188.25
1713145500,188.25,188.25
1713146400,188.25,188.25
1713147300,146.71,146.71
1713148200,146.71,146.71
1713149100,146.71,146.71
1713150000,146.71,146.71
1713150900,137.15,137.15
1713151800,137.15,137.15
1713152700,137.15,137.15
1713153600,137.15,137.15
1713154500,143.08,143.08
1713155400,143.08,143.08
1713156300,143.08,143.08
1713157200,143.08,143.08
1713158100,146.89,146.89
1713159000,146.89,146.89
1713159900,146.89,146.89
1713160800,146.89,146.89
1713161700,146.73,146.73
1713162600,146.73,146.73
1713163500,146.73,146.73
1713164400,146.73,146.73
1713165300,140.00,140.00
1713166200,140.00,140.00
1713167100,153.04,156.67
1713168000,140.00,140.00
1713168900,152.95,156.67
1713169800,152.41,155.55
1713170700,152.55,155.55
1713171600,154.97,155.55
1713172500,155.30,155.88
1713173400,155.30,155.88
1713174300,155.30,155.88
1713175200,155.49,155.88
1713176100,155.98,156.38
1713177000,155.98,156.38
1713177900,155.98,156.38
1713178800,155.78,156.38
1713179700,155.94,156.54
1713180600,156.00,156.54
1713181500,156.06,156.54
1713182400,156.67,157.16
1713183300,156.79,157.20
1713184200,156.98,157.20
1713185100,157.18,157.20
1713186000,157.18,157.20
1713186900,0.00,157.20
1713187800,153.63,157.20
1713188700,153.35,157.20
1713189600,153.36,157.20
1713190500,145.73,145.42
1713191400,122.90,122.90
1713192300,145.42,145.42
1713193200,145.42,145.42
1713194100,154.96,155.37
1713195000,154.18,154.51
1713195900,152.71,152.88
1713196800,153.22,153.63
1713197700,152.44,152.54
1713198600,153.32,153.51
1713199500,153.04,152.90
1713200400,109.93,109.93
1713201300,152.23,151.89
1713202200,99.29,99.29
1713203100,152.05,151.82
1713204000,152.25,152.40
1713204900,95.57,95.57
1713205800,95.57,95.57
1713206700,95.57,95.57
1713207600,152.59,152.73
1713208500,99.29,99.29
1713209400,99.29,99.29
1713210300,99.29,99.29
1713211200,99.29,99.29
1713212100,101.47,101.47
1713213000,101.47,101.47
1713213900,101.47,101.47
1713214800,101.47,101.47
1713215700,115.89,115.89
1713216600,115.89,115.89
1713217500,115.89,115.89
1713218400,115.89,115.89
1713219300,154.54,154.50
1713220200,154.54,154.50
1713221100,154.54,154.50
1713222000,142.93,142.93
1713222900,154.62,154.46
1713223800,143.03,143.03
1713224700,143.03,143.03
1713225600,143.03,143.03
1713226500,191.97,191.97
1713227400,191.97,191.97
1713228300,191.97,191.97
1713229200,191.97,191.97
1713230100,142.99,142.99
1713231000,142.99,142.99
1713231900,142.99,142.99
1713232800,142.99,142.99
1713233700,142.75,142.75
1713234600,142.75,142.75
1713235500,142.75,142.75
1713236400,142.75,142.75
1713237300,0.00,0.00
1713238200,0.00,0.00
1713239100,137.15,137.15
1713240000,137.15,137.15
1713240900,137.15,137.15
1713241800,137.15,137.15
1713242700,137.15,137.15
1713243600,137.15,137.15
1713244500,137.28,137.28
1713245400,137.28,137.28
1713246300,137.28,137.28
1713247200,137.28,137.28
1713248100,141.79,141.79
1713249000,141.79,141.79
1713249900,141.79,141.79
1713250800,141.79,141.79
1713251700,141.55,141.55
1713252600,141.55,141.55
1713253500,141.55,141.55
1713254400,141.55,141.55
1713255300,137.12,137.12
1713256200,137.12,137.12
1713257100,137.12,137.12
1713258000,137.12,137.12
1713258900,153.37,155.16
1713259800,153.44,155.16
1713260700,153.49,155.16
1713261600,154.82,155.16
1713262500,154.17,154.51
1713263400,154.17,154.51
1713264300,154.17,154.51
1713265200,154.17,154.51
1713266100,153.19,153.19
1713267000,153.19,153.19
1713267900,153.19,153.19
1713268800,153.19,153.19
1713269700,153.19,153.19
1713270600,153.19,153.19
1713271500,153.19,153.19
1713272400,153.19,153.19
1713273300,153.19,153.19
1713274200,152.62,153.19
1713275100,152.62,153.19
1713276000,152.62,153.19
1713276900,153.19,153.19
1713277800,153.19,153.19
1713278700,153.19,153.19
1713279600,153.19,153.19
1713280500,116.28,116.28
1713281400,116.28,116.28
1713282300,116.28,116.28
1713283200,116.28,116.28
1713284100,116.28,116.28
1713285000,116.28,116.28
1713285900,116.28,116.28
1713286800,116.28,116.28
1713287700,111.46,111.46
1713288600,111.46,111.46
1713289500,111.46,111.46
1713290400,111.46,111.46
1713291300,103.31,103.31
1713292200,103.31,103.31
1713293100,103.31,103.31
1713294000,103.31,103.31
1713294900,109.10,109.10
1713295800,109.10,109.10
1713296700,109.10,109.10
1713297600,109.10,109.10
1713298500,111.58,111.58
1713299400,111.58,111.58
1713300300,111.58,111.58
1713301200,111.58,111.58
1713302100,111.46,111.46
1713303000,111.46,111.46
1713303900,111.46,111.46
1713304800,111.46,111.46
1713305700,143.54,143.54
1713306600,143.54,143.54
1713307500,143.54,143.54
1713308400,143.54,143.54
1713309300,143.61,143.61
1713310200,143.61,143.61
1713311100,143.61,143.61
1713312000,143.61,143.61
1713312900,131.10,131.10
1713313800,131.10,131.10
1713314700,144.31,144.31
1713315600,131.10,131.10
1713316500,142.71,142.71
1713317400,142.71,142.71
1713318300,142.71,142.71
1713319200,130.92,130.92
1713320100,130.92,130.92
1713321000,130.92,130.92
1713321900,130.92,130.92
1713322800,130.92,130.92
1713323700,130.73,130.73
1713324600,130.73,130.73
1713325500,130.73,130.73
1713326400,130.73,130.73
1713327300,130.92,130.92
1713328200,130.92,130.92
1713329100,130.92,130.92
1713330000,130.92,130.92
1713330900,133.41,133.41
1713331800,133.41,133.41
1713332700,133.41,133.41
1713333600,133.41,133.41
1713334500,133.41,133.41
1713335400,133.41,133.41
1713336300,133.41,133.41
1713337200,133.41,133.41
1713338100,129.77,129.77
1713339000,129.77,129.77
1713339900,130.92,130.92
1713340800,130.92,130.92
1713341700,132.90,132.90
1713342600,132.90,132.90
1713343500,132.90,132.90
1713344400,132.90,132.90
1713345300,139.01,139.01
1713346200,139.01,139.01
1713347100,139.01,139.01
1713348000,139.01,139.01
1713348900,156.52,156.20
1713349800,156.52,156.20
1713350700,156.52,156.20
1713351600,156.52,156.20
1713352500,154.10,153.77
1713353400,154.10,153.77
1713354300,154.10,153.77
1713355200,154.10,153.77
1713356100,154.10,153.77
1713357000,154.10,153.77
1713357900,154.10,153.77
1713358800,154.10,153.77
1713359700,154.10,153.77
1713360600,153.77,153.77
1713361500,153.77,153.77
1713362400,153.77,153.77
1713363300,153.61,153.61
1713364200,153.61,153.61
1713365100,153.61,153.61
1713366000,143.61,143.61
1713366900,116.23,116.23
1713367800,116.23,116.23
1713368700,116.23,116.23
1713369600,116.23,116.23
1713370500,95.91,95.91
1713371400,95.91,95.91
1713372300,95.91,95.91
1713373200,95.91,95.91
1713374100,95.64,95.64
1713375000,95.64,95.64
1713375900,95.64,95.64
1713376800,95.64,95.64
1713377700,95.83,95.83
1713378600,95.83,95.83
1713379500,0.00,95.83
1713380400,95.83,95.83
1713381300,101.22,101.22
1713382200,101.22,101.22
1713383100,101.22,101.22
1713384000,101.22,101.22
1713384900,116.28,116.28
1713385800,116.28,116.28
1713386700,116.28,116.28
1713387600,116.28,116.28
1713388500,116.18,116.18
1713389400,116.18,116.18
1713390300,116.18,116.18
1713391200,116.18,116.18
1713392100,113.47,113.47
1713393000,113.47,113.47
1713393900,113.47,113.47
1713394800,113.47,113.47
1713395700,-19.00,-19.00
1713396600,0.00,0.00
1713397500,-19.00,-19.00
1713398400,-19.00,-19.00
1713399300,135.68,135.68
1713400200,135.68,135.68
1713401100,135.68,135.68
1713402000,135.68,135.68
1713402900,135.68,135.68
1713403800,135.68,135.68
1713404700,135.68,135.68
1713405600,135.68,135.68
1713406500,0.00,0.00
1713407400,-19.00,-19.00
1713408300,130.73,130.73
1713409200,130.73,130.73
1713410100,130.55,130.55
1713411000,130.55,130.55
1713411900,130.55,130.55
1713412800,130.55,130.55
1713413700,130.55,130.55
1713414600,130.55,130.55
1713415500,130.55,130.55
1713416400,130.55,130.55
1713417300,135.51,135.51
1713418200,135.51,135.51
1713419100,135.51,135.51
1713420000,135.51,135.51
1713420900,135.51,135.51
1713421800,135.51,135.51
1713422700,135.51,135.51
1713423600,135.51,135.51
1713424500,136.29,136.29
1713425400,136.29,136.29
1713426300,136.29,136.29
1713427200,136.29,136.29
1713428100,138.47,138.47
1713429000,153.14,153.49
1713429900,153.14,153.49
1713430800,153.25,153.49
1713431700,153.17,153.29
1713432600,153.19,153.29
1713433500,153.12,153.29
1713434400,153.46,153.29
1713435300,153.88,153.60
1713436200,153.94,153.60
1713437100,154.43,154.07
1713438000,155.19,154.84
1713438900,155.64,155.31
1713439800,154.94,154.52
1713440700,154.65,154.39
1713441600,154.15,153.91
1713442500,224.25,222.59
1713443400,211.11,209.47
1713444300,156.00,155.84
1713445200,155.28,155.11
1713446100,154.09,153.92
1713447000,154.09,153.92
1713447900,154.09,153.92
1713448800,154.09,153.92
1713449700,153.81,153.64
1713450600,222.03,224.28
1713451500,154.10,154.20
1713452400,153.64,153.64
1713453300,157.82,160.31
1713454200,116.23,116.23
1713455100,116.23,116.23
1713456000,116.23,116.23
1713456900,96.19,96.19
1713457800,96.19,96.19
1713458700,96.19,96.19
1713459600,96.19,96.19
1713460500,86.09,86.09
1713461400,86.09,86.09
1713462300,86.09,86.09
1713463200,86.09,86.09
1713464100,85.93,85.93
1713465000,85.93,85.93
1713465900,85.93,85.93
1713466800,85.93,85.93
1713467700,86.09,86.09
1713468600,86.09,86.09
1713469500,86.09,86.09
1713470400,86.09,86.09
1713471300,99.29,99.29
1713472200,99.29,99.29
1713473100,99.29,99.29
1713474000,99.29,99.29
1713474900,101.47,101.47
1713475800,101.47,101.47
1713476700,101.47,101.47
1713477600,101.47,101.47
1713478500,113.62,113.62
1713479400,113.62,113.62
1713480300,113.62,113.62
1713481200,113.62,113.62
1713482100,122.65,122.65
1713483000,122.65,122.65
1713483900,122.65,122.65
1713484800,122.65,122.65
1713485700,113.59,113.59
1713486600,130.92,130.92
1713487500,130.92,130.92
1713488400,130.92,130.92
1713489300,130.73,130.73
1713490200,130.73,130.73
1713491100,130.73,130.73
1713492000,130.73,130.73
1713492900,130.55,130.55
1713493800,130.55,130.55
1713494700,130.55,130.55
1713495600,130.55,130.55
1713496500,130.55,130.55
1713497400,130.55,130.55
1713498300,130.55,130.55
1713499200,130.55,130.55
1713500100,130.55,130.55
1713501000,130.55,130.55
1713501900,130.55,130.55
1713502800,130.55,130.55
1713503700,97.28,97.28
1713504600,97.28,97.28
1713505500,97.28,97.28
1713506400,97.28,97.28
1713507300,102.48,102.48
1713508200,102.48,102.48
1713509100,102.48,102.48
1713510000,102.48,102.48
1713510900,116.93,116.93
1713511800,116.93,116.93
1713512700,116.93,116.93
1713513600,116.93,116.93
1713514500,117.21,117.21
1713515400,117.21,117.21
1713516300,117.21,117.21
1713517200,117.21,117.21
1713518100,120.65,120.65
1713519000,120.65,120.65
1713519900,120.65,120.65
1713520800,120.65,120.65
1713521700,163.64,161.89
1713522600,163.64,161.89
1713523500,163.64,161.89
1713524400,163.64,161.89
1713525300,163.67,161.92
1713526200,163.67,161.92
1713527100,163.67,161.92
1713528000,163.67,161.92
1713528900,163.67,161.92
1713529800,163.67,161.92
1713530700,163.67,161.92
1713531600,163.67,161.92
1713532500,117.84,117.84
1713533400,117.84,117.84
1713534300,117.84,117.84
1713535200,117.84,117.84
1713536100,117.02,117.02
1713537000,117.02,117.02
1713537900,117.02,117.02
1713538800,117.02,117.02
1713539700,120.95,120.95
1713540600,120.95,120.95
1713541500,120.95,120.95
1713542400,120.95,120.95
1713543300,93.46,93.46
1713544200,93.46,93.46
1713545100,93.46,93.46
1713546000,93.46,93.46
1713546900,130.68,130.68
1713547800,130.68,130.68
1713548700,130.68,130.68
1713549600,130.68,130.68
1713550500,130.68,130.68
1713551400,130.68,130.68
1713552300,130.68,130.68
1713553200,130.68,130.68
1713554100,130.92,130.92
1713555000,130.92,130.92
1713555900,130.92,130.92
1713556800,130.92,130.92
1713557700,130.92,130.92
1713558600,130.92,130.92
1713559500,130.92,130.92
1713560400,130.92,130.92
1713561300,130.92,130.92
1713562200,130.92,130.92
1713563100,130.92,130.92
1713564000,130.92,130.92
1713564900,250.84,250.84
1713565800,250.84,250.84
1713566700,130.92,130.92
1713567600,130.92,130.92
1713568500,130.92,130.92
1713569400,130.92,130.92
1713570300,130.92,130.92
1713571200,130.92,130.92
1713572100,130.92,130.92
1713573000,130.92,130.92
1713573900,130.92,130.92
1713574800,130.92,130.92
1713575700,131.11,131.11
1713576600,131.11,131.11
1713577500,131.11,131.11
1713578400,131.11,131.11
1713579300,130.92,130.92
1713580200,130.92,130.92
1713581100,130.92,130.92
1713582000,130.92,130.92
1713582900,130.92,130.92
1713583800,130.92,130.92
1713584700,130.92,130.92
1713585600,130.92,130.92
1713586500,130.92,130.92
1713587400,130.92,130.92
1713588300,130.92,130.92
1713589200,130.92,130.92
1713590100,160.27,160.27
1713591000,160.27,160.27
1713591900,160.27,160.27
1713592800,160.27,160.27
1713593700,159.93,159.93
1713594600,159.93,159.93
1713595500,159.93,159.93
1713596400,159.93,159.93
1713597300,158.39,158.39
1713598200,158.39,158.39
1713599100,158.39,158.39
1713600000,158.39,158.39
1713600900,159.25,156.68
1713601800,159.25,156.68
1713602700,159.19,156.68
1713603600,158.20,156.68
1713604500,159.39,157.89
1713605400,159.39,157.89
1713606300,159.39,157.89
1713607200,159.39,157.89
1713608100,163.67,162.18
1713609000,163.67,162.18
1713609900,163.67,162.18
1713610800,161.94,162.18
1713611700,158.77,159.01
1713612600,158.85,159.01
1713613500,158.93,159.01
1713614400,159.09,159.01
1713615300,159.09,159.01
1713616200,159.16,159.01
1713617100,159.01,159.01
1713618000,159.01,159.01
1713618900,159.01,159.01
1713619800,159.01,159.01
1713620700,159.01,159.01
1713621600,146.82,146.82
1713622500,119.26,119.26
1713623400,119.26,119.26
1713624300,119.26,119.26
1713625200,119.26,119.26
1713626100,100.02,100.02
1713627000,100.02,100.02
1713627900,100.02,100.02
1713628800,100.02,100.02
1713629700,92.55,92.55
1713630600,92.55,92.55
1713631500,92.55,92.55
1713632400,144.96,149.36
1713633300,131.33,131.33
1713634200,131.33,131.33
1713635100,131.33,131.33
1713636000,131.33,131.33
1713636900,131.33,131.33
1713637800,131.33,131.33
1713638700,131.33,131.33
1713639600,131.33,131.33
1713640500,131.33,131.33
1713641400,131.33,131.33
1713642300,131.33,131.33
1713643200,131.33,131.33
1713644100,131.33,131.33
1713645000,131.33,131.33
1713645900,88.34,88.34
1713646800,88.34,88.34
1713647700,92.55,92.55
1713648600,92.55,92.55
1713649500,92.55,92.55
1713650400,92.55,92.55
1713651300,87.32,87.32
1713652200,87.32,87.32
1713653100,87.32,87.32
1713654000,87.32,87.32
1713654900,81.92,81.92
1713655800,81.92,81.92
1713656700,81.92,81.92
1713657600,81.92,81.92
1713658500,85.72,85.72
1713659400,85.72,85.72
1713660300,85.72,85.72
1713661200,85.72,85.72
1713662100,86.13,86.13
1713663000,86.13,86.13
1713663900,86.13,86.13
1713664800,86.13,86.13
1713665700,81.92,81.92
1713666600,81.92,81.92
1713667500,81.92,81.92
1713668400,81.92,81.92
1713669300,81.92,81.92
1713670200,81.92,81.92
1713671100,81.92,81.92
1713672000,81.92,81.92
1713672900,95.39,95.39
1713673800,95.39,95.39
1713674700,95.39,95.39
1713675600,95.39,95.39
1713676500,97.87,97.87
1713677400,97.87,97.87
1713678300,97.87,97.87
1713679200,97.87,97.87
1713680100,96.08,96.08
1713681000,96.08,96.08
1713681900,96.08,96.08
1713682800,96.08,96.08
1713683700,96.08,96.08
1713684600,96.08,96.08
1713685500,96.08,96.08
1713686400,96.08,96.08
1713687300,100.81,100.81
1713688200,100.81,100.81
1713689100,100.81,100.81
1713690000,100.81,100.81
1713690900,121.97,121.97
1713691800,121.97,121.97
1713692700,121.97,121.97
1713693600,121.97,121.97
1713694500,125.60,125.60
1713695400,125.60,125.60
1713696300,125.60,125.60
1713697200,125.60,125.60
1713698100,126.59,126.59
1713699000,126.59,126.59
1713699900,126.59,126.59
1713700800,126.59,126.59
1713701700,125.60,125.60
1713702600,125.60,125.60
1713703500,125.60,125.60
1713704400,125.60,125.60
1713705300,125.60,125.60
1713706200,125.60,125.60
1713707100,125.60,125.60
1713708000,0.00,125.60
1713708900,117.88,117.88
1713709800,117.88,117.88
1713710700,117.88,117.88
1713711600,117.88,117.88
1713712500,96.34,96.34
1713713400,96.34,96.34
1713714300,96.34,96.34
1713715200,96.34,96.34
1713716100,85.66,85.66
1713717000,85.66,85.66
1713717900,85.66,85.66
1713718800,85.66,85.66
1713719700,91.72,91.72
1713720600,91.72,91.72
1713721500,91.72,91.72
1713722400,91.72,91.72
1713723300,91.99,91.99
1713724200,91.99,91.99
1713725100,91.99,91.99
1713726000,91.99,91.99
1713726900,85.66,85.66
1713727800,85.66,85.66
1713728700,85.66,85.66
1713729600,85.66,85.66
1713730500,91.81,91.81
1713731400,91.81,91.81
1713732300,91.81,91.81
